pkg_name,sha256,vercode,with_iot_lib
com.angell.bike,80C4306DAB363AC57BD50E4AA42DE8809AFB1177028699C594A1ADDDA7173E8F,21052201,0
app.gamecar.sparkworks.net.gamecardatalogger,CB15098B579AB9139D0DE77EE7986289D9983738CB333C6CFFEEBB8BAA30232F,88,0
com.ouraring.oura,47F23F561A3D480C87416722AC6337AF96D548C2E6CE578F0A6059E6E1C9DB85,48800,1
shu.galaxy.camera,7C4D8DBCA2304D6C7C92C30E367E97030FF3938ACCEB01272B16030E08CF2DE6,132,0
appinventor.ai_jaumetortosavalles.TPVSimpleBarFree,D76B8C8F7596FECC6844A375D20E9DB86EDFDE9E599C01E9F27EF2F962DA0249,103,0
com.twogoldenventure.bloodpressure.tracker.diary.bp.checker.history.info.chart.log.journal.calculator.hypertension.spo2,0047D7D69D0E0A9556500C063B395428549406651ED93688613E0E464155A4B8,1,0
dk.seneco.configapp.fagerhult,5F52661C0D347F1CAD622638A1305418E487C39AB6EA0B77EE744FD80736DDF0,42,0
org.qtproject.example.OpenWind,ECFB4459B2212FCBC8BF4BDC5130D981400521F762BF3B43A57D3BF5EAD5928E,55,1
com.samebits.beacon.locator,437AC676F79C124927F6F04B6469D9CF597473CC94BA3CD93C16B347BF3EB9F0,122,0
com.easepal.project806c,186BCF8872FB455340B4837726539F4C7D5ED13865E0D908FA0D57DA8BB02DA7,9,0
pl.appartme,004B80F5D1466541FCD0FD1FB652D33903834D3CD88DFE6F134CC732299EAEF6,49,1
com.huami.watch.hmwatchmanager,46485E87EF60009CC7EC501EDFA86620D591AFBE660AF9862F39B24A6E40DAA2,100395,1
watch.richface.androidwear.etronic,004CAB5D43E5C77EA2B77CEF0E98306F4D104B2EA6D89F38FCBB11ADC897F4F6,3,1
com.entech.webView,AA402EB509FADFAF38B024E48BC6CB5B6CA31E5F432BC3BE55C3097122A59BF1,6,0
com.spod.bantam,0BB2A066BC7886BC68F0EAAB08FB0249D7642CC61E6374856915D0EE792C36DD,514,1
com.bolt.com.bolt,CE0D797A8A5C9DC2DD33752E10FF767E390B40053BC2FC4BF99F9379C3424AEF,43,0
com.zxy.remote,A0BC61E857AF2AD1F85FD58F20274C8463633CF25EE7144810304E023F084A1B,34039,0
com.lehiso.kindduro,004E4435F96A4BDF77BD0E0D7B93891A876E95A5D5E29AFA167930D54316434E,10087,1
anna.screenmirroring,0241A04BC9DE35D034F684914C1FEB548FDAA2BD809155AF09C4AA7450895663,9,0
com.lotus.smartime,62BBB0770E17ED9F040DC9B775C30CD0C7F47A5A9C15F61A7784A479998964A4,26,0
cn.chuango.x330,004ED6EF62E32C5E79C67DA301F15D5B9A6DE0D253DB7E43016E27C6C1A57543,1005,0
com.firstswap.miracast,004EEC6D07EC0151096FDB5421AB602D04E2A84C96770FC687710E0861328816,15,0
com.tnh.mgate,77710002514E4528803DBD59C82E94EB3B8E262E97D1043D0CBA5C5BA93F6EB5,108,0
kr.co.changjutech.shutterpanorama,004F35EECE14249D10C13460CFCC8DABB00CBEDB6BD089B6805C0B6A32C9858C,1,0
gr.olympiaelectronics.thermostat,004F90823F627723377B2BA8437E13055AFFAFB8B05B9F0D3CAEF81E9311297D,401,0
com.chamberlain.android.liftmaster.myq,F43D16062EC94ED6827B23F71B12AED2797BF4E850FA33AB67B866298E23DCCD,53686,1
josemunoz.osciloscopiobluetooth,2C6BC79D6815C8E34D002ACF624228F036F2B4FBBD83FFCB9A5197B289224550,9,0
com.smpltd.HolisTechSmart,5AD8D75A6C1F06271E78AB7A685E0F888B017033442F2259A3FAFFBE47D01DE0,280400012,0
com.thehomeremote.homeremote,7BEC5388F35506967DA7F0D78EA947B8608A7C313B5E7EF11CC2E02668709DC3,306,0
fr.enman.easyhome,C5F1178D14B6C8F38A113F0BA0495C25806386A4C1A79A4B9EF9380B24B23010,20000004,1
com.sony.promobile.wsm,005222F49E765B21298B9CA1B130E766FA3EDAB8D2F000B50C98B6530E7EFEF6,6,0
eu.nissan.nissanconnect.services,FB4595254BBF308EC7FED6DC205BAECB87DAF9B6BE2C181070CB360EEC162F92,116,0
com.tvremote.remoterok.insignia,35EB4B5EC95412CE4143BF67398DA0F33BA3714D112C8DFA0F2C21FF443FE037,6,1
com.autocop.MasGps,0053F47DB1499446C73AD328D72FFCEB0812211BC102AC16F356828DC2DDDF9D,3,1
com.sonymobile.hostapp.swr30,0053FD39429236A7D715CF80130C5260C272E144F468CE03F2FB64D46BE3B688,1480591999,0
de.hoffmannsgimmickstaupunkt,7B5582C69E84911CB5AC690D7A8E8F63EEDBF2A9A610A6CB00EFD6EB130C7A1F,21,0
com.technoskip.tcltv,5C316E53222F76986CBFCF0CF7CA7B8E200B2F40976FCA8AD929B280B07D093A,11,1
com.ksb.mobile.flowmanager,76DE1A5B17EDBAC78E6D1C7487B86863798D8C103DF7831D48B1799706FD8D0E,493,0
com.jabra.moments,EF705ABDC7F7941857478DBF3078A8DE0DA97C05EBCF63B02BE95261F2EBA7DD,4110300,1
com.w.screen_f,82DA8A06313182AF08E2B8AFE91CBC041D6B30BCFFC1786295F65C6C9008843F,22,0
com.irainxun.davey,00560D0C40DB9C7F79F35B2E55F802E8F30F7D2602820C505DCE93769F205A06,2,1
com.deltranusa.deltran_connected,005613E6D50C620654724302104CA1A882239FC6A8A3BB144991BDD28CC12CA0,20402,0
com.vson.smarthome,7D9C14F49EF7522CEE83759484BC368AC6939CA2AF6F30A7B21617CD3CB01B9C,41,0
org.netTalk.setup,2C8423B357A9A8973F850F1FD878896F4A58573BC1DDB1ADCA51FDF1607B1795,15,0
com.honda.ms.dm.sab,E91DBDB767F97EE2220FA42899BFAFE6FCAD18E50BB9B7FB72E6BCB2D851524A,63,0
com.sensemetrics.app,0F891CB5BC2CA059E4A9D68DA30D79AA040A21D135EEE241C2830DE32A6FFF85,10600,0
phind.luvion.luvioncare,D3F99A7E3F75AB88D2E6FA86DD6A83DC094A8A9102C62BC7641903A3B526E70D,2015011501,1
com.broilking,3794B63D4E3D116DDCCF1A3DE7FA0F7986E57CD5935ED5CFB42A1541CADFFC4C,69,1
com.iqremote.iqremote,005A7C0D1418E7C50251BDEA85326165CFE322ACAC7D719F09B71C657D4344C7,1,0
com.golda.app.vibrometronome,F223F2B6D695115C04459ECDEFDC34EB82394B07D39D41777C8F27283340C917,26,0
us.legrand.sensorconfig,44D4B3599E45E4D0F0C6B9E5C7E01E48A53BD21BA3B1085D200F4B33B30F8CBF,20000043,0
com.siemenshealthineers.lnconnect,5804EF4168B19022876672DF0049074A9A8A6E318AB24A05C178A9F6D2543F45,10400,0
r.vavy.miuihiddensettings,005BA05E70C6A743C1D07871C0A096AE63E872871A4905D2FAE4ECF9A6E89F6F,6,0
com.tools.tv.remote.polytron,005BC3EA4E8379077ACBBAE6A29E5A8DA4F317DA7B6766C651D43055730CE6DC,4,1
com.smart10.launcherfortv.in.pro,9261A9A457D6434CFB65ADCF50E0EB4A10CB388B456C6398721E7F5648BDA24F,28,0
ca.farrelltonsolar.classic,C7B8B08AB5648BD2B0FBC999218594CD94728C8C8A148B43D235673A9BFE22A8,265,0
com.a01tech.massager4,C6416B5150586DB397CE6C4BDB81FA1F0C33EDE9E3E9519C31CA2D73579AE172,5,1
com.schneiderelectric.masterpactmtz,F6BA6CB8BE0628B70AEE6B9F0987552D7CAFCE437EF7ABB7674BB96D3E5E0732,4010200,1
com.n_able.www.ncentral,6205C0361594FB761AB32A79AD8C7F779C67A214BC70DCE41DAE5E21DEA71025,91,0
com.xylem.aqwifi,1C86AD8695A09A7D21E022B89C86AB2A7CB49CC0035FF1E65A2E10938B469446,20,1
com.honeywell.alarmnet360,005D4D2F295B4D98FA436425E5643FA6C1873C5986F23225F6FB96DB4CC386C8,149,0
com.ecobee.athenamobile,B72479799654897828B9F7380E61A7FC9CA1A6DF31C65F8B86F9B075BBE6EAB3,73236507,0
bass.volume.booster.free,3715236CF7D059338901F4C3782379C0AC6E47477518423C5F2BA4A0C5348EDB,68,0
com.potts.hub,7F5A68AA9F0713053A8C966E8ECE63797CFA6543BD2BF128A8FEE4033C5EE5E9,12,0
com.danfoss.akconnect,8C01A3F78D1609702F18DC8B88FF2F92959E5332E258ADA9197623B54DE18284,403,0
com.telus.mywifi,E5DB017A1194BCBA271C064AB6C1859490DB9DB5BDD9AB4E27DD135C80773AF7,120,0
fp.qcelnav2,A9012B66E799FB7AE52852BF4275EDB2918035650FA8565C9DBBEBD1A57BF134,8,0
co.vulcanlabs.rokuremote,FC035A50C646917EC65E4F5AECBF36FED293CAF0CCA4832C51D25275D7909849,89,1
com.mecanocaucho.vibration,005FFF8D2E7CEEC19E8FF3BB75A71D604002D8B3B5281E175D56A795DBD8C43F,19,0
generalplus.com.GPCamDemo,370110B7F69FEDBDB5B21AAC03327035F14112F2A775DC1B291FD5153B138187,3000702,1
com.trysolstice.mobile,35223D3D1AD7BAB6EF4379CA8B9CADC4E44575A2463803CCCF2A7E5409E687B2,11804,0
com.companyname.phantomupdater,03A86909A54FDB08D4D2193505103D1EA70E67AE6174D2F4182DDB663890EA7D,32,0
com.o_taiji.digitimer8,925B0691477A703518A33BCBF2C3FF4D0B4E98943CFE1377B1092B43553BB574,26,0
com.yc.flagfit2,6EEF83D892E06718608ADCDEC682EC51D17B159624FFBEAFF2B753A6051EADD0,85,0
com.sonicwall.mobileconnect,33247509E7FB4B85D2484D3952AFD2FB4CC800536500CB929C5C2A5753848BB4,516,0
intellibrush.dentissa.intellibrush,0062650F206DCF2648D292FC5A88D2D12FCAC8D7877E9DBE7344638349B20A24,1,1
tv.screen.cast.mirror,F647DD46F26308F338E5403F3F778502A1446AA85FF2987C53DDAF3BDC19C71A,265,1
com.drivequant,12589F75168DCD69C574CD6AEA74E5DF3539D5193FEA8A7B3D7A00C4CFAB40B8,423,0
command.terminal.elm327.oht.elmterminalcommand,FE3EB7887B6586773BDEABB8EC8010B71F3BD6552C7614BE0A548C4732C84D0B,7,0
com.confitek.divemateusb,034EBC99D54F98E69F9ABF62E7555E24009EAA66D14690064F76B73FBFE5CA5D,25060000,0
org.meltemus.qtvlm,F26495D51880674BD018F6C5937E511594103B8C6C42A9012949E16660BD30D2,670,1
com.streamlabs.slobsrc,04115D7C28A39BD317123A9E0053B86668CEC4492A06BE1C7736E2C2A3C98FB3,58,0
com.cdl.mobile.cdlmobile_and,0064832AEE94D53FACD6EE57F14371B45175EFDD717AF9CDB2B02A5F6A1A00B7,94,0
fp2.extensioncontrol,0064B40CF74C8E55BC95373A9B5A24D17CE97B32103F1932AAA5FAD5F59EEE98,1,0
com.aertrakconsumerapp.whitelabel,6C4580518DC933F8E38A84E4FECC0632EB53FFEA7C09CAEFF3D86E6F1DFBBFE8,105,0
com.axontelematics.driveprofleet,344218960B791D8D249277C7D015E9E13B6FEA148532AC2703C268DBA26DC4A5,1619889380,0
reflex.smartcafe.basic.timer,1768C1B981D0571BE080AD919E6B2EEF93B35C613BE7A7B9B316F439A4AECECC,14,1
com.hashnet.cervitech,4EAAA9477EF755251E913694F723DCE2816A350A6365F4BEBC415C8F532899F9,9,0
com.hyundai.hotspot,F2B037220B29378ED3F824D8B1EE39A2FCE7F9581CE9A2D91C6075DA683736D9,94,0
com.company.ahmetunal.arizatespit,D98080D071B694E5100235BC1129BFBED5D25BC3EE9896C81D4303A161853385,7,0
cz.mivazlin.cncdatatransfer,086601BC44A8D3B33A359BCB14BFD3CA3DE356C282A1CE676B7F21FAFED36CC9,12200,0
com.apeman.actioncamera,828C34D6A577788A18ADB88BEE73DAEF05B9799E1C8D5D63098B2A574C430C8A,62,1
org.blheli.BLHeli_32,EB430D468C3AF9B936442B5BD6FD7EC36425864D873DA0242F82F8DFFE562E1A,25,0
com.cyberlink.remotecontrol_free,74236D89FE71B11A17135D0711D6D7DD15C5F56D4BF0E77418A9CB4339F2DC54,11421,0
com.eedomus.app,EBAFAE71831AA2B7AFFCFA8460B0FEF82975FBDB9DDBC711BD43F329FF71228D,1470,0
com.dinitech.nrgkick,A329C3061F4802AD3343E3772D33F828F2912F500B9800DF3235E6F1032D5E3C,2021042814,1
com.cammy.cammy,76BB3AD26AEAC86455EA95ADABBF949D860B1D910FFCA88A10C8250658F48480,838,1
com.conneqtech.sparta,2322AA3E1EEB6F220EF9E2CCB36EE959A712A382ABA7D10F13D8D8C265149F3F,30792,0
com.hydropods.mobileapp,97F9918CCD1CB90AA63632D9B926E0089E18C7A8FA11A2F883473FB5E5F11F91,186,0
com.dteenergy.insight,8926D464611FF5880A9ABC9F9147E92BF45DB4DD8839E32114D060FC0294BB7D,1800004025,1
com.bti.lightMeter,0BDE3E9B802F447A700AE35EBEA2C08F4C07B09CF01824044BB8B32DF5444E04,26,0
jp.co.sony.lspx001,0787F74DCB17EED2527DD65EC236234820CF5C3E32B4F4BA51BBBB96BD59CE3A,30203,0
com.stephenmilone.icongrid,006B11C7A7FAD613C70DFACDF428AB366E7E931D43B80A8134B21D8C1D6B44A4,4,0
com.wifilocos.lococontroller2,E99D5991EE4E73E25EB61BA59B97D29642BC33D123205827C3F7821F83396FFB,9,0
com.honeywell.galaxyapp,006C00BD953A702EB2FB157BEA66A1D2EB30DFFE0DAEE83BEA12A71D45E27E02,400000114,0
com.iris.sensorybox.games.human,3CDCF887DCCA07B6AC8AE500DCF70ED11A7A581B766314927CFB49E7944DEF45,30,1
com.throne.project28.demo.nexus,3BD907A26BF673F2CBACEDA6CDAAA879F78D26B26908E82B6AC25A8EC2AF5192,41871,0
com.unique.perspectives.clicktophone,2AD5649CA4F8A02FB4C7DB900BC12D9E2DC03544D3675BE2C0846C94EF6F9CBE,262,0
com.swissre.srdrive,006CD24654687F9B0C472CCA8485A28DD77344C1AEF6008F3D8C46BF3787E470,2020090201,0
com.scooter.CvmGuazzoni,006D010A9FC5FDD61D1E7DAF54BC61B5BD9F8D22CB7FFC3F34296EFD6542C64D,1,0
com.andaman7.android,006D1FABCB12B4296114DE04C509DCC1A9AFE5740D712B571E6B89EE469C5FC7,184,0
blackbox.com.magikk,006D35196ABE3A813E3F01608C8CBAB4408BF2865B1A6FA07305AD9B370AC148,4,0
com.zoho.assist.agent,1F3E1BBB10006081024BCEE57881CE55D11377C627601BA95C3A64AF72570C47,59,1
com.fracttalmobile.app,006DA3A9418E0AAE3580C2EFAED601F607FC1E88747701541825EAAF7C7A77D5,380036,0
br.inf.gr.grtraccar40,6F7AB9D38889EAF3C42C0AA40CF531C39ACDF173FACD85E1E5F5682DAE30AC71,473,0
mobile.nl.appstudio.faringwell,006E78407CF2BD2F5DF4953B60D185833E930E09956F249EB3833876FE94B295,29,0
com.bullguard.mobile.mobilesecurity,4B7B2BB594F8874D45AF80C3295FE39F9B3AFB41A677A0014C027FD38FE29D32,65,0
com.tvremoteapp.dynextvremote,006EF27143AC021F1B18EEC2F75454A6CD4109AFBBDF4B96B3132C19CB08D008,8,1
net.tangs.amber45,504C472AA12AF5B0863899374077F8F9FC69F4A9E6E01CFE2755998EAAD109A6,19,0
com.myeglu.android.elcloud,6EBE68482BFBCEFD273A4B2AE80CB53F8CF8AAA89B774905F4A61507849E47EE,49770,1
pl.biz.next.mclient,0072534DE5E3BEF9B93D66CAD48F4848E731F938CD176FF32CF56B7CDAB26D2F,10,0
es.cecotec.s5090,9BCCC0FB12568CE159531FB3C403311F2C25F9520700668827E354C3BBCA86D1,10124,1
com.bitdefender.centralmgmt,F0DA474D0E7FBCF49E6BC03055125F197579BBB01A92A4D19C1BF912E6ED5953,20880028,0
org.farmos.app,546647F208C6492F5F18C54B9508465DB0AD97951A90019AA30385E863044DEF,800,0
com.rcreations.ipcamviewer,FFACFE580D8A16CB31AF84D7EF5BD64FC68F306DC7D677D56C7DE081AA938E2E,7330,0
apkshare.shareapps.filetransfer.shareit.bluetooth,6F0A930653355BD88E8ACB2A4D3418B9CA3FC35EEAFEA12C40536662A8186CA3,19,0
com.map.compass.app,1F50A5649A5C50115DC86DD60DB5DB6F14B92D8C6047FA99B899F17E6B87FDF5,129,0
cz.quiche.ihcmpresentation,F4B65A1C2455502FAB71DB62E04A1298EB3111B22D16B313C5D01EA2072B876B,27,0
com.weedle.universal_tv_box_remote,007392CA0B2B596789F1EB39226D84D6685B54713F06F6CDBDBB58315FF97229,8872,1
com.Y3K.SmartI,FDEDEE29F468D902B8CEB86DD778C57303CBF05D76D1B2B42D0A32CD6100EBC8,80,1
digifit.android.virtuagym.pro.theprojectphysique,CE688D0A2912E03A46B6A267515C9C1B901149E53851B53B3B44AA6859A4787F,4300442,0
com.appfour.wearmessages,CFCBB23531211E0CA91330B02D7F03DE738BFF7EA12778E74A01F3DF86E86344,2008100010,1
com.ovivo.OvivoDegitalOPS,6C4A27D8AA59BD0A5CEF2DDBB2E5B539A69D2148B93469181747DE623C096EFE,1235000,0
com.ge.iVMS,2765369F3CD7E36860B4D1B1E10AD8986FBF1CBF87E190EC8ACA3160D2D22DE8,42,1
com.alpinawatches.alpinerx,DFBBBCE50676C4FE5201FE44FC1704F7496BA6F7BFF39F49BAC325030CFBC83F,372,1
com.specialized.ride,584B5C4657317923CF6C0AC9BFD1A670D253971D85B11D62B809FA55CBD81DE8,141062,1
com.sqzsoft.speedalarm,518843A106B8662CD5634FA857A4665AAF8C7CC8BCE496D1742C14C0D6A937B4,494,0
com.dragon.appraise,951C2E5C6E59E3F7D6A89E649C9976AA477F7C67AC02C6E69D98A70A68568B72,3000012,0
com.sigor.smart,975A23DC448C2DA83495D412EF186CF4F53AAD0F6A845D566F8FDCAC6FC84EC1,17,1
com.trainerize.alloypersonaltraining,855ED55376BBAF9491CBDA91A546E96D82858FC63BE4FB3EB2DE6617E4955790,708000,0
com.fox3d.controller,DD6DB0B8222A8C5442C334ECA86F8A7DFA1BE87E6FB0B0BF4182D71DCB083EBF,37,0
com.ndmsystems.remote,DF483C37C9B6D65E0A17B2E46FC600800DCDCE4E89745B84910C4413902F669B,84,0
com.mogu.router2,6B5062951684AA6BCBF45C08D98580AEB1FA78A8BF1194B8643B773DEF9B2270,11,0
com.teejoin.smarthome,9CBB6CE282267447B516E1C7642339522EEB8B31711CF0CD831A80DB8A71740E,185,1
com.raymarine.RayViewer,88FDF8B51537275A99193861C346CFFD0B9B12849B8C80ADC31C3C8E75241D2D,206125524,0
com.archtron.hox9,A6FDDC38162A49D5E674B757BF1B0076EC64F4028427FCFF3D28A06B9E8F7B53,10,0
com.honda.miimonitor,9123B962C347CE6909AAA7B99DD69B3D1677762695A0EEAA7423D77D783ED0DA,20210524,0
com.KnightBridge.KFlexControl,E204408D3B2630379BADE646B9AE75A8C62C8B3C70FF98A3E549A0DC6BD88640,5,0
com.angelsense.mobile,4E372103008A35F3366EAE2F63968A32B180879D6C99B69E252065CAB070F20A,10704019,0
casambi.hafele,E27E1367BFC3B26DD80F87DB71933ED576FC57E6CFC530D75D79FD58EA56BE8D,197378,0
com.trimble.penmap,4A25CDF87C570159AD89D18174D8569D60650A6166A80E2C54AE1CB55CE50AD3,1876,0
com.ecotel.komfortiq,0472FC55E6BDE8CA711C21F956CB7CCE1F22196366E7EAB69A952A1EA4B8A258,13,1
com.heiaheia,820A6BEAA0E3838E0A9DCC68F03F68B8C15DCCC646016EB0EB86001D3632BCEA,464,0
com.ponsse.manager,4A45B3C3AF23386AA2380E1CF335F9AB4ED40F589743F27968423FCA497B7D74,10767,0
com.Luxriot.evomobile,007C0707D7B850307B5085B77BE6C80FBD7129F343AA93F4B7A86A24E6108662,101600301,0
com.blelith.lithiumbattery,007C0BF0963FDA19DCB9EBE3BF80F9C277A65AED606ED1DD9038C95FFADB5BD6,2,0
com.mkulesh.onpc,140034991CD3B3D6B770E2F375E1E63AB85DDC0277706FD4A7CA52F41F1AB707,36,0
com.tplink.tpplc,FEEB493D551C1A78A16648258955C4D2D345C96724DD5E15F99E4C14CB3E98A6,29,0
com.sennheiser.control,4C4A26513F87DF5F45D71439F1D41290E3CE308DDD4FED8344120286B968464B,45453,0
com.miro.mirotapp,1C36DF188D86A35A7A379D81EC82BCE641C94EF08078C25F40DA1FD99B7A5827,125,1
com.bosch.de.tt.hrv.buderus,7AF1DF0CECA3830E0CBE3911E394A32C878FB3A4C86D9BEA38AE1C1449E9A31C,7,0
com.acapeo.ccrcellsstatus,1567EAF138BE5CE74A0C20E9E84044129707F827177483F1DED6FFFB839C8210,45,0
com.heramed.mobile,815A09D7D11CCA4BE859EF565B36E241BBD77C6E84F0A3A425EE3E9C2E0BB25A,60,0
vivant.me.fertilitytracker.app,0C7DDA4C70C6AE6AC38A53F2E060376B14566EE871B28B8B9BEAA51C80F655DF,3145759,0
com.FlashOn.Ligther,8CFFE4A1D7910316AF92A06D3E60E80D5221711AD2E9B2CFFA99354FDD0C5016,52,0
bkttimesyncandroid.iz2bkt,007F6D57B3BE74BA49A23F7168330468DF3E3AD14062CA055348702E5E284510,110,0
com.client.rxcamview,3DC542B85EBE25103C0B77B65AEA3A016231E5BADA23C191FC1F2C130D994BF8,442,1
com.bootmod3.mobile,F4D9C6590C93EF7587761C12C1F9322BC3539F34485CD28FC4BC8B828641C8E5,60040000,0
com.watchandnavy.rams.velocity,6F4383E73BF34099EFE7ABE5CBDDA9140BFD493EAEB3DAEC16F47B838F80EE47,341,0
com.trydriver.driver,AEF54F21978850DF409231B6460D8265E7424B79ADC93673CD07534B7AC5F079,152,0
com.looxr.dl,CB8BC66D6432DA3FF311F59400EE8284E6A1FEF4E3EAFB27003D3989AED262C6,318,0
com.Dazco.unitycartest,210B4CF3907A81930481A1EADC3B6E2EDA28490FEB93A10448E4D3C4718093E1,24,0
com.mitch.camera,35ED18C577B203FA4FDC02A26D7937461CDC3CA641320FFADD38AA7E51FD8FBA,45,0
net.biyee.onvifer,F37773C96A895EDB45EBF3A8180471048464591A31A379B7FA17715F1FC17B35,1601,1
com.rsupport.rsperm.ay.a1th,16F39702120940A2CDA1D8F2E69C014E53508B8F57AD2AB6F4DBF771481A145C,336,1
com.massor.hc,CAEBE0B99D9D12D0E7DAC5F9B4632EB6D1D5904D125925C0CAA6A8012A208141,210,0
wifisecureaccess.com.WiFiSecureAccess,0082728B7FCD994EAD5452B289784A830BBB16A23CF33B98AF868DBA805207D6,4,0
com.fujifilm_dsc.app.remoteshooter,712BA231D48E48B7CDF80386FD580070EC231210B086B48FDD3D8164F55D6DC8,29,0
com.baanool.iot,71213A8D765796A1B56E67A8BFD0CA7A7E7CFA6F53658008160591020D2F8311,15,0
com.ibaby.m3c,44B478A55F98B60279BB446C713DC53E81868A246DE58BD6A96127F25B8B1C5A,15,1
com.secrui.w21,0082F1A4D63B7DE208276A2D78ACEA7692CA17942E7A45FC1132F29345B7894F,20200504,1
com.kone.kcolapp,83C492CDC8C878029B387D3140FCFF635E7A18C9257CB2E9B6A9A20978C011F0,1381,1
castify.roku,4DBE5D3253F5AF4F8694A424C416C858B0184A91D5310C608C25E1ED30A93229,674,1
com.sofihub.portal,0083CE63EE2389072E5B591BB55D212C6B647F84FEAA95F73743861D6267F0EC,1,0
com.mightyrc.app.v1,48BD24DEEB7B6CF1B3B3A634DB441BF5EA9D6BCFE40649B93F1C604537F96B2A,112,1
com.MEye,75321F9C6E83467A135B5D49075A99E1C2F9ECF2E4A7E469F854AB84950C1962,411,1
com.fnditgps.fndme,E47EAD190E2770DABBF1168AF2DDD270B73A39AC61322887545CD64094594D72,702,1
com.flux,008473813A65FBD632526957E20AF6F0F3BADD25516B3AA918EB11127CF136DE,21,0
com.positrace.eld,0084972C9FB2A4142A4441D39D75BDFD9E6CB6F25BA5125B28E9C3FB4A1D51EA,125,0
be.cloudbike.cloudbike2,8DA377FC151DDFF7CD7741A0249ED12BD3A94DA70041E85ACCC2727BE153AF3D,791,1
com.meazurem.gateway,0084DB943C92468D85470A65FC48C591D55E448782514207D045281ABA7D74A8,2055,0
solutions.dynamox.predict,012C1A118ED603FC232C8DF16FB711008ECE4F67CCE85A2454D36555300C8CF5,210041204,0
confielder.haier_tv.remote_controller,71C26257828756A4E7AC2008863CD7CE9BDD4167CE08060820624D7FC91887C6,11,0
com.mediola.spro,0085A47C1D0A4D1F8020E173E2D1418E2029720A51D78FC887A3DD6873390B91,1242,1
com.dqiot.tool.google.dolphin,0085C51B5B0BD4D524AEC341A55C156A221D220FF06D05F1E66FDB6269ADF5AB,36,1
com.iViNi.bmwhatLite,650A48178BA1D8D71A2A5B7F3188C3BAA3D259C4016011EAE309DECC51E56641,46059,0
com.aliste004,0087247731A1DE7DC3BD09D97F4FE18D318879C605E0BB12942A333AAE31A2A0,80,1
com.jasonzhou.englandsound,0087252FB8D3EA685C5600D6E9AEB2E17E9863B3167BC6AD81748CBB1BF5036F,26,1
mureung.obdproject,C7AF3C0B02337B0985E33C68F0C8E730DA5B36C6A028CD0F2B300DE18A6A4428,425,0
com.tuner168.zhenda_m,85B66BCFB3AC8B997A6194CFC50D3D49EEE5DBFD008BAB645B7802B2A9FBCC5D,26,1
com.swisscom.internetbox,0087BD314F4C8D328D1067DB8DABA7D350E872452AEF56A330788FC14790479C,700005,0
com.fluke.deviceApp,C2AF0AA9F595515A3EE6CF39DD6131A5FEEEFFBBDAB38E9B03C6072592D27BB0,987,0
com.aizo.digitalstrom.control,00881F88F943D8C02C8CCAF9915E51C538E8794472792065226DB146C07D8DA1,67,1
com.cisco.connect.cloud,6275E9EF05C4AB2370E4F5831583F5EE9A823949A4A3861DFB4A03FA623A9D8F,2106612,1
com.xtooltech.ASD60,00884C085970D4DE7D96D8EA219B288E04052F2707BBA9DDB1D87411C72D15AC,110,0
com.rcdevelopments.findbluetooth,008887E7AE5BA5CFEA62C6586070014B55136EF3D71CAC68D4D638C9AF8DD606,1,0
com.kraftwerk9.smartify,47914A457C39242DFD7D5026535702A4ACB6D147AA870BA70E5D4A7BBB3570D5,2012091535,1
com.netatmo.netatmo,23C0154F67C49251DAF97D0A7ACEAE3FDEEB78EC70C3554BF4BCCB334F4DF61E,3301300,1
com.merkuryinnovations.geeni,C0F65181055C3382982F86A54B96133405F274F037189EB38E5DDB86E2A9D4D0,56,1
com.cortalinfotech.gtpunisetremot,008B6390C797877D5496D139C815F54BEDBF57771CF923431B4ADEE7FF726B7F,1,0
cn.joyway.beacon,52B5A7AB9075FD3FD9107748325354407D8B0ED54976A3769371E5B888CFEEE5,15,0
com.isignintl.ismartguard,008C4777D50CE0553001A6816A635E868F8AE2A2328026EB0A43B6663DE37406,1,0
us.nonda.zus,F2257D010A3F799048696A470A7B988F3B84F8163EE01A1C3C947D4EB622AA43,70801,1
com.cxw.thermometer,008D3467B06D196A28E8BBABB8792E7BAFA16CCBCB8D969C99CB505D268823B9,6,0
com.punicapp.whoosh,E3458DB5F6A04ACFCB1CDA7047C53DDCBCA83F2CC95CF0CBB4EF56E4CD52A147,4478,0
com.panasonic.avc.diga.wwmusicstreaming,05F6154782453CA87C447DFD5BFC5C701296CACD86544987552F175321E11387,3060201,1
com.drgny.design_your_own_clock,8CE06598E7D08CC94AE6785E05A8C823127565C1F574B98242860DD0E7E25E1A,20,0
com.mobilepcmonitor,900393F5E5F9466ACFF32C83A7D3396A72DA7BBE0881CC0A1B78DA64E68491BD,21051901,0
com.anxinbao,B94818D329620DFD3CCF00B5B575427045B0F11D3CA5620EB0C178F0CEFC34B5,19,0
com.targa.silvercest,A8FCA791AA12B4390B41657E32B34A58723C15AC7DF06C204EACEE728241BCA5,188,1
com.cast.fireplacecasttv,B17ED54347920883CF0C7935F784C90619C778CFB35D308B9476FF75CA1A140E,2,0
com.seaver.ionicapp,5DF2F36D09AEC058FDBB207C303CEDED89D16038F04D0ED1A43D3EDB8A879168,30219,0
de.kai_morich.serial_usb_terminal,5AED52E6EC3837D9B9CFB303CE4677EFADE89BC751DDB68159FAFE3054DB0D20,77,0
